# ../aglu-data/level1//L100.FAO_ag_Prod_t.csv
# Written by LA100.FAO_downscale_ctry.R
# Mon Mar 12 09:47:01 2018
# " FAO agricultural production by country / item / year "
# " Unit = t "
"countries","country.codes","item","item.codes","element","element.codes","iso","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"Costa Rica",48,"Potatoes",116,"ag_Prod_t",51,"cri",19588,20445.4,22053.8,23526.6,24194.8,24741.4,25385.6,26050.6,26706.4,27393.8,30599.2,31180.2,33440.4,36470.4,38710.4,40310.4,47721.4,49877.4,52144.8,57080.4,57612.6,52912.2,51733.4,51860.8,49688,55054.8,60178.6,67049.2,73864,80458.2,80720.4,82236.6,81621,74937.6,70790.6,67854.6,67489.2,63667.2,63007.8,62247.25
"Costa Rica",48,"Rice, paddy",27,"ag_Prod_t",51,"cri",91582,98164,121371.2,132973.4,148937.6,167700.4,186274.2,193272.6,207824.6,203345.4,213144.4,213776.6,212541.4,205009.2,206511.6,198240.6,185099.4,183737.6,189411.4,199167.6,192629.4,202311.4,195419.6,200088.8,209290.8,222536,234310.6,250957.8,246992.6,235240.6,224168.2,210747,194113.8,189626.2,187618.2,195185.6,207674.6,224578.2,242279.2,257917
"Costa Rica",48,"Roots and Tubers, nes",149,"ag_Prod_t",51,"cri",0,0,0,0,0,0,0,0,0,76,211.8,475.8,710.4,1071.6,1569.6,2573.8,3939.8,8105.2,12544,15970,18430,21800,24113.6,23955.2,24492.4,24222.2,25704.6,22957.6,23433.8,24496.6,27566.8,28084.4,30982.2,31130.6,28820.2,26723.2,24201.8,21753,20798.4,21886
"Costa Rica",48,"Seed cotton",328,"ag_Prod_t",51,"cri",1504,1044,1004,1869,6008.2,7341.4,9244.2,11476.2,13388.4,10171.2,9303.2,7799.8,6178.6,3600,2878.2,2778.2,2186,1595,1309.4,1118.2,511,423.8,347.4,325.6,296.6,292.6,286.6,272.8,274,264.8,258,250,320.4,378,509.6,709.4,769.2,769.4,775.8,749.25
"Costa Rica",48,"Sesame seed",289,"ag_Prod_t",51,"cri",80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,85.4,86.4,88.4,92.4,98.4,101,114.8,121,125.6,128.6,128.8,126.2,123.4,121.2,125.6,133.8,136,141.6,145,144.2,139.4,139.4,140.5
"Costa Rica",48,"Sorghum",83,"ag_Prod_t",51,"cri",12201,13326.8,15002.8,18793.8,24462,31663,35567.2,39935.6,39933.6,37182.4,32970.6,33682.8,32896.8,34158.8,32450.8,28416.2,22154,15141.6,7838.6,4100.6,1834,654,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Costa Rica",48,"Soybeans",236,"ag_Prod_t",51,"cri",0,0,0,0,0,0,0,0,0,0,393.4,758.6,1004,1169.2,1335.2,1031.8,756.6,601.2,476,314,224,134,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Costa Rica",48,"Strawberries",544,"ag_Prod_t",51,"cri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,600,800,1000,1250,1200,1250,1350,1450,1700,1900,2100,2432,2764,2604,2484,2364,2112,2284,2868,3232,3790,4262.5
"Costa Rica",48,"Sugar cane",156,"ag_Prod_t",51,"cri",2133542,2213614,2251430,2290152,2333750,2381240,2465750,2504268,2550324,2535680,2528630,2592766,2679384,2735372,2781060,2808454,2695292,2631382,2637020,2710092,2810000,2976000,3178000,3282000,3450000,3588000,3688000,3720000,3850000,3834000,3940000,4040000,4080000,4200000,4257514,4096858,3983940,3930886,3694524,3596262.5
"Costa Rica",48,"Tobacco, unmanufactured",826,"ag_Prod_t",51,"cri",1816,2102,2379,2679.4,2843.6,2816.2,2677.8,2404,2106.2,1819.4,1729.2,1787.4,1859.8,1838.2,1904.6,1874.2,1685.2,1634.4,1577.6,1634,1687.6,1761,1603.4,1502.2,1200.6,910.6,588.6,440.2,298.8,231.6,130,116.2,100.6,106.2,112.2,109.6,98.4,92.4,83.6,74
"Costa Rica",48,"Tomatoes",388,"ag_Prod_t",51,"cri",13280,13840,14400,15000,15500,16000,16500,17000,17500,18100,18700,19300,19800,20320,20740,21200,18800,16500,14370.8,11823.6,9096.6,9075.6,8939.4,8533.4,8771.4,13373.6,15524.6,19324.6,27589,36693.8,39758.6,44928.6,47735.6,46486.4,46086.8,48576.8,51918.4,53970.6,57582.6,58583.25
"Costa Rica",48,"Vegetables fresh nes",463,"ag_Prod_t",51,"cri",20700,21100,22000,23000,23980,24780,25180,26180,27180,28200,29400,31000,32000,32800,33400,33800,34200,34600,34000,33800,34000,34495.2,35295.2,36695.2,38095.2,37895.2,36532,34980.8,34580.8,34780.8,36980.8,40048.8,43100,46700,49100,49301.8,48887.4,48227.4,46227.4,44534.25
"Costa Rica",48,"Watermelons",567,"ag_Prod_t",51,"cri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,9000,15000,22000,30000,35000,40000,45000,50000,55000,60000,65343.4,69743.4,73106.8,76774.6,75134.6,69108.4,63025.6,57046.2,50243,47070.2,47131.8,46199.6,46019.5
"Costa Rica",48,"Yams",137,"ag_Prod_t",51,"cri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,2100,3100,5700,8183.2,12723.2,16195.2,18145,17224,17958.4,19427.6,17365.6,17987,21639.8,21197,18420.8,19878.4,26235,26024.8,28298.4,29900.2,31748.6,27736.8,28269
"Costa Rica",48,"Yautia (cocoyam)",135,"ag_Prod_t",51,"cri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264.8,7401.4,10720.8,15166.4,23347.6,25082.8,24802.8,26369,25634.6,20044.2,19145.4,17458.8,15471.8,14846.2,15319.25
"Cote dIvoire",107,"Almonds, with shell",221,"ag_Prod_t",51,"civ",0,0,0,0,0,6,13,23,53,83,109,132,152,152,152,150,150,155.6,159,163.6,170.2,181,205.4,231.2,260.6,304,361,405,463.2,519.2,569.2,611.4,657.4,700,764.6,838.2,908.2,978.2,1080.2,1119.5
"Cote dIvoire",107,"Avocados",572,"ag_Prod_t",51,"civ",6060,6120,6180,6300,6420,6480,6620,6820,6960,7100,7280,7380,7620,7860,8400,9300,10800,12223.6,13878.2,15308.2,16508.2,17599.4,18275.8,18829,19696.6,20160.4,19880.4,20086.8,20742.8,21005.6,21288.2,22042.2,23061.6,23689.4,24492,25685.6,26540.4,27854.6,28863,29375
"Cote dIvoire",107,"Bananas",486,"ag_Prod_t",51,"civ",185779.2,192905.2,195589.8,187353.4,177629.6,181546.2,173654.4,169240.2,170031,163890.8,149279.4,145255.6,143817.6,140924.8,141190.6,143025.4,142594.2,139205.6,146587.4,154690.4,176440,193311.6,210419.8,226148.6,236622.4,244917.6,262088,276825.6,288487.8,306996.8,312626.8,313322.6,313071.6,322617.2,331212,318808.6,305848.2,307893.2,299784.2,284055.25
"Cote dIvoire",107,"Beans, dry",176,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7469.2,11470.4,15608.2,19887.2,20707.2,21401.8,22115.6,22977.8,23725.4,24413,26387,28272,30072,31870,33453
"Cote dIvoire",107,"Beans, green",414,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1662.6,2612.6,3312.6,3946.6,3912.6,3988.2,3702.8,3629.4,3635.4,3523.2,3569.4,3909.8,3981,4062,4153.2,3938.4,3727.4,3847.4,3983.4,4125.6,4281.2,4359
"Cote dIvoire",107,"Brazil nuts, with shell",216,"ag_Prod_t",51,"civ",3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3400,3800,4200,4600,5000,5186.8,5297.8,5446.6,5486.6,5648.4,5879.6,6168.8,6060,6161.2,6393.8,6266,6381.6,6996.8,7183.6,7305.4,7714.6,8063,8558.8,9602.2,10679.6,11762.2,13212,13826.25
"Cote dIvoire",107,"Cashew nuts, with shell",217,"ag_Prod_t",51,"civ",340.8,330.8,360.8,350.8,374.8,430,470,500,650,810,1150,1480,2060,3040,3780,3940,5300,5900,6200,6740,9520,11000,17580,22320,28088.8,32563.8,44194.2,48990.2,60264.8,73953,83060.2,96277,120601,150086.4,185089.4,234127.2,276000,315000,358531.2,378164
"Cote dIvoire",107,"Cassava",125,"ag_Prod_t",51,"civ",569840,588000,667700,752300,830700,917088,1015450,1029750,1048796,1075264,1076866,1104368,1152742,1185696,1223828,1272038,1291374,1319600,1362600,1403000,1443600,1486616,1529616,1567216,1695062,1818766,1928728,2027198,2113978,2100440,2086988,2079022,2098550,2134598,2188322,2282518,2320140,2341910,2360286,2364817.5
"Cote dIvoire",107,"Chillies and peppers, dry",689,"ag_Prod_t",51,"civ",12000,12000,12060,12180,12380,12580,12880,13140,13360,13520,13700,13790,13870,13930,13970,13990,14000,13946,13449.8,13411.2,13728,14282.2,15572.4,17425.4,18771.8,19055,19160.8,18724.6,18267.8,17960,18560,19232.6,19232.6,19532.6,20512.8,22039,21906.4,22562.6,24114.4,24167.75
"Cote dIvoire",107,"Chillies and peppers, green",401,"ag_Prod_t",51,"civ",16600,16800,17080,17240,17440,17640,17940,18260,18500,18900,19500,20000,20600,21400,22000,22238.4,21208,20208,18625,17625,17186.6,18167.6,19038.8,21392.2,22052.2,22119.6,21813,21468,20897.6,21520.8,22853.4,24588.4,26959.4,28588.4,30287.4,31079.4,32072.6,30775.4,29486.4,28630.25
"Cote dIvoire",107,"Citrus fruit, nes",512,"ag_Prod_t",51,"civ",25330.8,33013.6,40240.6,45060.4,47376.4,46703.8,42921,39134,36363.4,34929.4,34511.4,36875.2,34984.8,33388.6,32195.2,29825.8,27606.4,25909.6,24978.6,24691,26191.4,25547,27548.2,28166.2,28531.2,28716.6,29140.8,29721.6,30297.6,31001.6,32585,33950.6,35254.8,36433.2,37359.6,37299,36515.2,37796.2,39138.4,39627.5
"Cote dIvoire",107,"Cocoa beans",661,"ag_Prod_t",51,"civ",195928.6,208089.6,218485.6,219788.8,243424,265395.8,296645.4,333862.6,380346.8,391711.6,410251.6,443708.2,471286.8,500472.6,561189.8,645409,688504.8,738982,769787.6,799583.2,793907.6,799535.8,862035.6,956154,1017374.2,1096838.4,1167712,1223932,1219358,1248478,1278564,1327400,1304446,1343730,1336770,1342948,1306136,1297328,1285622,1299550
"Cote dIvoire",107,"Coconuts",249,"ag_Prod_t",51,"civ",53300,61900,69200,79100,92600,110300,129700,154100,178200,207200,236000,262400,298400,334600,352800,358600,361400,349861.6,328748.4,306332,300224.8,285703.6,270333,263878.2,264094.6,251308.6,246629.8,241538.8,236274.4,235670.8,240609.8,247320.8,244549.4,221545.4,199208.6,167304.6,143734.6,130669.2,136009.4,136187.25
"Cote dIvoire",107,"Coffee, green",656,"ag_Prod_t",51,"civ",260016,257178.2,255336.2,269075,273575.6,252327.8,268550.4,264392,276079.8,267353.6,282356.8,243987.8,249482.6,229154.6,233639,216863.8,244093.2,245709.6,232451.6,229825.6,220272,205117.2,187078,180853.4,185297.2,219709.8,252060.8,289067.2,315735.4,296291.8,262097.2,231447.2,174561,137859.2,135628.8,121211.4,118984.2,118734.6,115715.6,101932.25
"Cote dIvoire",107,"Cucumbers and gherkins",397,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8312.6,13062,17262,22989.2,23389.2,24268.6,25585.2,27581.4,25036.6,23885.6,23822.4,22754.2,20027.8,20430.2,20884.8,19581.8,18531,19126.6,19541.8,20238.2,20935.6,21235.75
"Cote dIvoire",107,"Eggplants (aubergines)",399,"ag_Prod_t",51,"civ",15600,15800,16080,16240,16440,16640,17040,17360,17600,17800,18200,19400,21400,24800,29200,34253.2,38555.4,40955.4,42580.4,44079,44425.8,45611.2,47996.8,49771.8,53177,56181.2,58359.6,60707.4,69434.8,76060,77414.4,78956.2,85222.8,85255.4,85066.4,87056.6,89344,87140.6,85126.4,82233
"Cote dIvoire",107,"Fonio",94,"ag_Prod_t",51,"civ",3020,1900,1925,1950,1987,2037,2087,2762,3493,4271,5098,5990.2,6301,6627.8,6971.6,7333.2,7713.4,8113.4,8534.2,8976.8,9442.4,9932.2,10447.4,10989.4,11559.4,12081.4,12551.2,12964.4,13316.2,13600.6,13310.6,13043.2,13084,13086.6,13050.8,14074.6,15064,15800,16484,17105
"Cote dIvoire",107,"Fruit Fresh Nes",619,"ag_Prod_t",51,"civ",4780,4880,4960,5030,5090,5150,5250,5350,5460,5580,5720,5820,5920,5980,6020,6020,6060,6120,6240,6400,6600,6800,7000,7200,7400,7600,7777.4,8097.4,8360.6,9400.6,10400.6,11583.2,12783.2,14014.2,14381.2,14981.2,15087.6,15687.6,16313,16682.5
"Cote dIvoire",107,"Fruit, tropical fresh nes",603,"ag_Prod_t",51,"civ",2940,3140,3560,4000,4400,5100,5800,6200,6600,7600,8200,8800,9400,11000,12000,14000,16000,18164.8,19637.8,21637.8,22897.6,24897.6,26705.4,28374.6,30374.6,33896.4,36690.4,39538.8,41615,43104.4,43088.2,43350,43918.4,44368.4,44831.2,45285.8,45270,46460.6,47852.2,48625
"Cote dIvoire",107,"Ginger",720,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,1407.6,2201.4,3022.4,3871.4,4108.4,4246.4,4388.2,4567.2,4726.2,5489.2,6351.6,7120.6,7758.8,8378.6,8423.25
"Cote dIvoire",107,"Grapefruit (inc. pomelos)",507,"ag_Prod_t",51,"civ",5200,5400,5600,6200,6800,7200,7600,8400,8800,9200,9600,10400,10800,11200,11600,12000,12200,12507.2,13014.6,13587.4,14314.6,14514.6,14594.6,14553.6,12040.8,12076.4,12547.2,13142.4,13773.8,16927,17494.8,18078.2,18695.4,19232,19692.4,19961.8,19740.6,20241,20756,20853
"Cote dIvoire",107,"Groundnuts, with shell",242,"ag_Prod_t",51,"civ",42060,42840,44100,45740,47300,48560,49620,50135.4,50786.8,51657.2,52509.8,53167.6,54078.4,55004.8,55947,56905.2,57879.8,58871.2,59879.4,60905,61948.2,63009.2,64088.4,65186.2,66072.2,67031.6,68067,69180.8,70375.8,69133,68004.8,66992,66069.2,65238.2,66848,70405.8,74340.2,78937.8,83458.8,87009.5
"Cote dIvoire",107,"Karite Nuts (Sheanuts)",263,"ag_Prod_t",51,"civ",2800,2700,3000,3500,3800,4800,5700,6660,6980,7860,11700,12940,23240,23677,25900.6,22955.4,22201.6,14151.8,14237.2,12958,12407,14477.8,17616.6,18785,22809,26996.4,29108.6,28034.4,30636.4,30502.4,29886.8,29056.4,28293.2,27770.6,27231,27835.4,28560.6,29675.2,30728.2,31191.75
"Cote dIvoire",107,"Kolanuts",224,"ag_Prod_t",51,"civ",53000,52800,52600,49400,51000,53400,52600,52400,55800,61000,61600,61120,60520,60423.8,57083.4,55858,54882.4,55209.6,53426,52647.8,51400.4,52994.6,51386.4,52204.8,56527.4,63627.6,67494.4,72779.4,76644.8,76155,71055,69092.8,68847.2,66748,65357.2,67119.8,67422.4,66065.8,69125.2,70002.25
"Cote dIvoire",107,"Maize",56,"ag_Prod_t",51,"civ",245820,241820,248400,241800,248200,254600,261600,284800,315400,349800,379000,428000,448000,452000,453000,463200,453600,454400,469800,485600,496800,509600,523200,537600,545723.6,554713.8,561390.2,566372.2,569479.8,577009.6,584639,594728.8,607389.4,618232.4,606167,612185,615693.2,615972.6,612580,632740
"Cote dIvoire",107,"Maize, green",446,"ag_Prod_t",51,"civ",77400,79400,89200,97200,105200,116800,126400,140000,156000,175000,189600,214000,224000,226000,226500,231500,227500,229500,239500,244000,248990.6,258008.8,265570,284065.8,310355.4,336417.6,358316.2,382818.6,362322.8,338899.2,297161.6,254730.2,213848.6,205892.8,198073,203251.6,209746.6,205564.6,201557,198138.5
"Cote dIvoire",107,"Mangoes, mangosteens, guavas",571,"ag_Prod_t",51,"civ",2960,3060,3120,3180,3240,3360,3420,3480,3540,3640,3680,3720,3940,4160,4540,5280,6220,7160,8239,9449,10421.2,11721.2,13141.2,14922.2,16372.2,18227,19759.6,21190.6,22888.6,24240.2,24924,26564.4,27919,29489.4,31838.6,34787.4,37060.8,40016.4,42088.6,43234.75
"Cote dIvoire",107,"Millet",79,"ag_Prod_t",51,"civ",29040,28400,31460,33740,37240,40360,43520,41160,39480,37120,33400,30867.8,30861.8,31222.8,32111.4,33808.2,34146.2,34487.6,34830.6,35178.8,35530.6,35886,36245,36609.2,36642.8,36759.2,36961,37251,37632,38435.8,37616.8,36855.8,36156.6,35969,35543,37156,39507.4,42287.4,44391.4,46004
"Cote dIvoire",107,"Natural rubber",836,"ag_Prod_t",51,"civ",12448.4,13934,14957.2,15545.6,16178.8,16928,17568,18684.6,20090.4,21961.2,24000.2,26954.6,30387.2,35057.2,40627,47038.6,53619.4,60668.4,65602,69097.2,71241.4,72169.6,70213,73847.6,81034,87771,97222.8,109052.2,116705.8,122216.8,126044.6,129627.8,138966,149032.8,159631.2,175330.8,189880.4,202152.8,212791.6,218856.5
"Cote dIvoire",107,"Nuts, nes",234,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,2160,3200,4200,5220,5160,5150,5162,5267.8,5307.8,5530.4,5600.5
"Cote dIvoire",107,"Oil palm fruit",254,"ag_Prod_t",51,"civ",550744,659084.2,755642.2,841761.6,877276.2,925253.8,912071,936076,925328.6,952571,961570.2,982922.2,948203.6,992977,1032629.8,1048963.2,1066589.4,1141942,1186028,1244356,1334746,1430244,1463230,1519972,1425944,1370980,1331720,1268170,1138289.6,1168153.6,1128341.6,1125469.6,1145097.6,1212098,1251968,1330948,1418490,1472140,1506452,1543197.5
"Cote dIvoire",107,"Oilseeds, Nes",339,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,210,332.6,472.6,619.4,648.6,718.6,776.6,772.2,865.4,924.8,930.2,918,982.8,953.4,979.2,992.25
"Cote dIvoire",107,"Okra",430,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,38684.2,60684.2,84055,110188.4,114188.4,124897.2,121740.2,116136,108150.4,102687.4,101207.8,110864.4,112884.6,115179,117761.4,111664.4,105672.2,109068,112909.2,116939.4,121041.8,123168
"Cote dIvoire",107,"Onions (inc. shallots), green",402,"ag_Prod_t",51,"civ",5106,5266,5426,5606,5720,5880,6180,6460,6700,7200,7600,7600,7360,7000,6300,5291.2,4981.6,4781.6,4759.8,4947.2,5617.4,5937.6,5585.8,5007.6,4820.2,4513.6,4005.4,4279,4919,5078.8,5324,5661.4,6139,6427.6,6730.4,6906.2,7066.4,7127,7199.4,7171
"Cote dIvoire",107,"Oranges",490,"ag_Prod_t",51,"civ",10200,12000,13400,15000,16200,16800,17800,19000,19800,21000,22400,23600,24800,26000,26800,27400,27800,26032.8,25614.8,25455.8,25487,25487,27428.6,27979.2,28344.2,28669.6,28796.4,29071.6,29340.4,29661.8,29961.2,30697.6,31525.2,32423.2,33295.8,34246.8,34082,35404.8,36593.2,36991.5
"Cote dIvoire",107,"Papayas",600,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1244.4,1903.4,2596.6,3384.4,3484.4,3559.8,3644.6,3714.4,3706,3802.2,3899.2,3989.4,4077.8,4256.4,4539.8,5057.6,6107.8,7194.4,8229.8,9475.4,10350.8,10583.25
"Cote dIvoire",107,"Pepper (Piper spp.)",687,"ag_Prod_t",51,"civ",76,80,78,90,94,100,102,104,140,140,140,140,140,100,100,100,100,105.4,110.2,120,133.6,149.8,168,188.2,202.8,215.8,228.2,236.4,246.4,257.6,270,283.2,298.2,316.4,348.2,390.2,428.4,457,448,450.75
"Cote dIvoire",107,"Pineapples",574,"ag_Prod_t",51,"civ",157000,182026.2,205167.2,227865.4,239405.8,257837,270590.8,281398.6,287713.4,284145.2,258284.6,244563.2,244613.8,239491.4,240154.8,242767.8,234005.2,221714.4,207338,200509,201915.2,208356.4,203773.4,213596.8,225101.4,227306.4,235369.2,241043.6,240684,236073,241926.6,234724.4,226183.2,211744.8,198178.2,166759.2,136907.4,111491,88151.4,70272.25
"Cote dIvoire",107,"Pistachios",223,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44.4,67,93.6,122.6,125.8,127.8,134.8,140.6,149,167,185.8,204.6,229.8,240.5
"Cote dIvoire",107,"Plantains",489,"ag_Prod_t",51,"civ",661600,678000,781600,871200,944800,1037400,1129000,1077400,1043800,1028200,974600,939000,957000,969000,982000,1020600,1034000,1051200,1086200,1122400,1159400,1238876,1312986,1365736,1454258,1551116,1592424,1626276,1652908,1627026,1583096,1552856,1541668,1533294,1527610,1563020,1558410,1552750,1556584,1568035
"Cote dIvoire",107,"Potatoes",116,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.4,10.4,10.4,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cote dIvoire",107,"Pulses, nes",211,"ag_Prod_t",51,"civ",6940,6960,7020,7160,7460,7620,7700,7800,8000,8000,8000,8000,8000,8000,8000,8000,8000,7883,7774.4,7616.8,7402.2,7285,6757.4,6336.6,5942.8,5968.8,5788.6,5986,6655.4,7406.8,7854,8551.4,9519.4,9979.4,10414.8,10956.2,11496.2,11975.4,12555.2,12899.75
"Cote dIvoire",107,"Pumpkins, squash and gourds",394,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7830,12330,17460,21460,21898,21868,21794,20664,19802.8,18970.8,19598.6,20101.8,19524,19920.8,20367.6,19135,17913.8,18310.8,18675.2,19022.4,19539.2,19789
"Cote dIvoire",107,"Rice, paddy",27,"ag_Prod_t",51,"civ",331720,352320,388400,403400,434800,468600,494200,479000,465000,459600,430800,426800,450800,484800,510800,563400,591400,620800,640200,656200,666800,671636.2,672576.2,682273.8,667273.8,651610.6,637899.4,623920.4,609668.4,622048.2,634476.2,648855.4,665280.6,681614.6,673496.8,677525.8,678765.8,682501.4,679808.6,698183.25
"Cote dIvoire",107,"Roots and Tubers, nes",149,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,4032.2,6097.6,8197.2,10332.2,10503.6,10673,10855.8,11109.6,11374.6,11709.4,12307.8,12562,12608.6,12669,12703.5
"Cote dIvoire",107,"Seed cotton",328,"ag_Prod_t",51,"civ",42639.8,45685.4,51009.2,57953.6,63330.6,73156.8,84241,100648.2,114763.2,126554.6,137365.4,142857.6,156676.6,167216.8,182859.2,202619.4,232268.6,238191,252556,248593.2,244460.4,238010.4,231590.8,222815.2,237090.6,257486,278818,317374.6,331322.4,357541.2,369405.2,332433.4,316217.2,286401.4,236283.2,180943,169685.4,140366,163781.8,168315.25
"Cote dIvoire",107,"Sesame seed",289,"ag_Prod_t",51,"civ",2000,2000,2000,2200,2800,3300,3460,3660,3700,3340,3080,3160,3200,3160,3120,3080,3040,3000,3000,3000,3000,3000.2,2972,2948.8,2983,3089.8,3235,3445,3556.4,3722.2,3818.2,3675.8,3601.6,3469.6,3216.4,2910.4,2898,2811,2886.6,2924.75
"Cote dIvoire",107,"Sorghum",83,"ag_Prod_t",51,"civ",14480,14860,18240,21280,24640,27880,31260,29420,27080,24680,21660,19580,19780,20380,21220,22700,23200,24000,24800,25400,26200,26898.6,27539.6,28394.2,29794.4,30936.2,32124,33317.2,34447.6,35183.4,34451,33763.2,33135.6,32934.6,32474.4,34624,36677.4,39811.2,42119.2,44054.25
"Cote dIvoire",107,"Soybeans",236,"ag_Prod_t",51,"civ",0,0,0,36,96,196,346,952,1296.6,1394.8,1714.8,2004.8,1458.8,1138.2,1100,880,740,1490.8,2170.8,3268.2,4280,4681.6,4410.8,4270.8,3653.4,3110.4,3114.2,3314,3134,2937.8,2392,1861,1181.2,891.8,629,646,637.4,751.6,798.4,821.75
"Cote dIvoire",107,"Spices, nes",723,"ag_Prod_t",51,"civ",110,114,150,220,270,330,360,360,360,350,330,370,470,500,580,660,700,718.4,772,840,934.8,1047.4,1173,1312.4,1413.8,1503.6,1589.8,1646.2,1715.2,1791.8,1876.2,1966.2,2069.2,1837.2,1630.4,1428.6,1149.8,831.2,825,807.25
"Cote dIvoire",107,"String beans",423,"ag_Prod_t",51,"civ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.8,1638.2,2643.2,3341,4062,4153.2,3938.4,3727.4,3849.2,3985.2,4127.4,4277,4353.75
"Cote dIvoire",107,"Sugar cane",156,"ag_Prod_t",51,"civ",0,0,22922.6,74371.8,147700.8,220279,357699.2,598330.6,877333.4,1160982.4,1452476.2,1567306,1531504,1458134,1370436,1280962,1295748,1340458,1363542,1366468,1346704,1319738,1281712,1248750,1230578,1191970,1242680,1342654,1426012,1480812,1517464,1517948,1474794,1433834,1452266,1531404,1555868,1594612,1635010,1634680
"Cote dIvoire",107,"Sweet potatoes",122,"ag_Prod_t",51,"civ",21000,21320,21920,22120,21920,21320,20000,18000,16000,14400,13200,12400,12600,14200,16800,20400,24600,28800,32000,34200,35400,36000,36440,37040,39582.4,42333.8,45298.6,48041.4,50847,51932.8,50826,49645.4,48543.2,47524.6,46599.8,47955.6,48087.4,48214.6,47655.4,47190
"Cote dIvoire",107,"Taro (cocoyam)",136,"ag_Prod_t",51,"civ",188680,194340,202709.6,203277.4,199933.8,191401.2,179167,171744.2,168918,165606.4,161644,160952.6,150196.4,137355.4,126364.6,119371.2,108691.2,98292.8,91547,83206.4,74491,68337.2,62990.4,58026,56303.6,56040.6,56380.6,57628.4,58929.4,60187.8,58905,57606,59493.8,61582.8,63888.4,68938.6,72131.2,72322,71878,71278.75
"Cote dIvoire",107,"Tobacco, unmanufactured",826,"ag_Prod_t",51,"civ",2498.4,2646.4,2530.8,2410.4,2262.4,2022.6,1761.8,1745.2,1716.4,1703.6,1711.6,1757.4,1824,1890.8,1940,1980,2000,2680,3740,5260,6780,8300,9340,10080,10480,11260,11740,11660,11500,11220,10444.6,10084.6,10164.8,10224.8,9534.8,9341,9431,9272.6,9190.2,9800.25
"Cote dIvoire",107,"Tomatoes",388,"ag_Prod_t",51,"civ",10900,11260,11640,12060,12340,12660,13060,13500,13980,14480,15000,15500,16600,18600,21500,24222.6,28612.8,32612.8,34625.2,34625.2,32942.6,29639.2,26618.2,24636.8,23318,23491.8,23613.6,23239.8,25143.4,27542.4,28044.2,28614.2,29256,27741.6,26253.2,27097.2,28054.6,29055.8,30108.4,30645.75
"Cote dIvoire",107,"Vegetables fresh nes",463,"ag_Prod_t",51,"civ",66800,68600,70480,72440,74040,75640,77240,78960,80600,82600,85000,87600,90000,92000,93600,94600,95200,95600,96200,98749.2,103468.4,111306.6,116710.6,130455.8,143688,156253,166003,178719.6,165374.4,150939.4,128781.2,115993,103472.4,109072.4,114726,125058.4,127015.8,128853.6,130843.2,131054
